"1" "2" "3"
"ENSG00000204486" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000157358" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204481" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204480" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204479" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000204478" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162494" 4.76109477027786e-07 9.68038434517774e-12 1.14872108808624e-11
"ENSG00000162493" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116731" 0.000154434405172539 5.86831047219881e-05 6.25448090061834e-05
"ENSG00000189337" 8.30480325982082e-12 9.40427912152423e-12 1.38992626282381e-06
"ENSG00000171729" 1.13690976965029e-10 2.29725939129234e-06 2.68582900789445e-06
"ENSG00000204464" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142621" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142634" 2.11817876178703e-05 1.51218030295957e-05 5.51037538674811e-05
"ENSG00000162438" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142615" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000215704" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000132906" 7.33824413923336e-06 2.36592507961825e-05 1.04644902814477e-10
"ENSG00000116138" 1.17907641673924e-06 3.63336014237642e-06 4.37708694968597e-05
"ENSG00000116771" 2.65524475521874e-11 1.19184607471988e-05 9.41440431523232e-06
"ENSG00000197312" 5.2392650822622e-11 5.94876184522944e-05 4.85928725008402e-05
"ENSG00000215695" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000116786" 9.47611264665839e-06 2.68965006801813e-05 8.03946484857302e-05
"ENSG00000162461" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162460" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162458" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000065526" 0.000121449742018755 8.78764517187437e-05 6.79185672623856e-05
"ENSG00000116809" 1.93500463428069e-05 7.81285946654304e-06 1.34086974648315e-05
"ENSG00000183888" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000173641" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000186510" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000184908" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000185519" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142627" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142632" 8.09373946814583e-06 1.5297721018909e-11 1.50066699107125e-11
"ENSG00000204377" 2.14874900818523e-11 2.7777632002848e-06 1.42916083515558e-11
"ENSG00000132881" 4.91516958101901e-06 5.93117735961826e-06 9.88217534243252e-11
"ENSG00000037637" 3.40909550740823e-05 1.32788313016131e-05 5.10751407325092e-05
"ENSG00000055070" 6.14125332998212e-05 7.54865483908512e-05 6.19442561292457e-05
"ENSG00000187144" 1.89738323391252e-11 1.12703195961786e-11 4.86469864112757e-06
"ENSG00000157191" 7.57071819109557e-05 1.46009916447695e-05 0.000165194098722192
"ENSG00000268674" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000219481" 2.13519366840299e-05 1.03589223617241e-05 5.2167612128503e-06
"ENSG00000237847" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000268991" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000058453" 6.90591601020132e-06 8.30509017850773e-07 1.47028704835677e-11
"ENSG00000117122" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000159363" 1.344106899012e-11 1.70774289894396e-11 8.33948973890913e-06
"ENSG00000117118" 0.000121788609630248 0.000207885167728369 0.000179995944726963
"ENSG00000117115" 4.28032531487714e-06 5.37806543998354e-09 1.46115104485581e-11
"ENSG00000142623" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142619" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000159339" 7.78061318409107e-12 5.55465167474155e-07 1.34423783966604e-10
"ENSG00000269468" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000179051" 3.83264995675004e-05 0.000100002302443184 3.8566705017754e-05
"ENSG00000074964" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000117148" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000117154" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000179023" 1.04111134705553e-11 1.66666864131302e-06 1.23995758863158e-11
"ENSG00000009709" 1.3388110832721e-11 5.55552120670759e-07 1.7466528584471e-11
"ENSG00000179002" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000255275" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000159423" 1.22960798180578e-10 2.84166328889735e-06 2.00737154927603e-05
"ENSG00000169991" 3.64492774173788e-05 9.69017196594431e-06 3.59024091746233e-11
"ENSG00000127481" 5.85688944371655e-05 7.28372400406081e-05 8.539319131495e-05
"ENSG00000127463" 4.97464107085754e-05 1.5413963350999e-05 1.44329289139949e-05
"ENSG00000053372" 1.92556499524949e-05 7.57611229078987e-05 7.58792848613704e-05
"ENSG00000162482" 2.89159843787231e-11 6.90264219724647e-07 5.26437871671473e-07
"ENSG00000053371" 2.30326335157275e-05 3.03442698644273e-05 2.71052916678669e-05
"ENSG00000040487" 9.44444650265972e-12 1.66666542868284e-06 1.78293678433695e-11
"ENSG00000077549" 0.000202203703692916 0.000242884407106076 0.000257204593129076
"ENSG00000270136" 8.31839757785504e-12 2.19024630364719e-11 6.94952551471165e-07
"ENSG00000173436" 1.18467510733182e-05 1.4730910926934e-06 1.49177587502954e-05
"ENSG00000158747" 5.61443091566041e-11 8.33161036648799e-07 8.68714134339885e-06
"ENSG00000158748" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162542" 1.30690050115615e-05 3.16593683004041e-05 1.35955239805312e-05
"ENSG00000178828" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000169914" 3.33623421041821e-06 1.88847343251057e-05 5.1059879168504e-11
"ENSG00000188784" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000188257" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000127472" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000117215" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000158786" 1.72839356191346e-11 1.03565219687437e-11 1.38991196495859e-06
"ENSG00000187980" 4.76105635028402e-07 1.31819490387045e-11 1.27151073142872e-11
"ENSG00000162543" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000158816" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000162545" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000090432" 5.02858032155401e-05 2.07940930199953e-05 4.44431735574143e-05
"ENSG00000183114" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000158825" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000158828" 6.38824860394564e-06 4.93085626824534e-11 2.68129790002769e-05
"ENSG00000244038" 0.000199090308976669 0.000323744430311141 0.000317659703825507
"ENSG00000117245" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000189410" 4.76097075630503e-07 1.80917052850089e-11 1.90673613860324e-11
"ENSG00000127483" 0.000202633051225684 0.000271208830140363 5.78309565227946e-05
"ENSG00000075151" 4.6270209616993e-05 6.86833330531729e-05 0.000137034876034683
"ENSG00000117298" 4.68159447979702e-06 3.40718594532519e-06 1.18378696241549e-05
"ENSG00000142794" 1.44930765048904e-11 2.21751591525501e-06 1.39581094889746e-06
"ENSG00000162551" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000076864" 3.79894809693591e-06 1.6781934777487e-06 1.86775263351726e-11
"ENSG00000090686" 0.000235931498578 0.000171084814380755 0.000117099679582966
"ENSG00000187942" 9.52191437532767e-07 3.27004628807753e-11 1.2417944001268e-11
"ENSG00000142798" 6.22997091406942e-06 5.85740477563285e-11 3.41542858064653e-06
"ENSG00000219073" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000142789" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000070831" 0.000276019232468706 0.00030622538365491 0.000323882145338911
"ENSG00000162552" 3.02389225177176e-11 2.84723986499191e-10 1.94584593282285e-05
"ENSG00000184677" 1.24775754279075e-10 1.27492056041875e-05 4.52078368964965e-05
"ENSG00000070886" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000173372" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000159189" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000173369" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000133216" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000215906" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000227868" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000004487" 5.69320406850816e-05 4.55989302933024e-05 2.38665253561164e-05
"ENSG00000169641" 4.05120371828805e-05 6.48639466740868e-05 2.99900066433991e-05
"ENSG00000179546" 2.85658803173514e-06 4.16051332630748e-11 1.98311932509319e-11
"ENSG00000125944" 0.000137429080153078 0.000259541991776243 0.000177331802444133
"ENSG00000125945" 5.45327044742251e-06 1.59571359505388e-05 4.04685289474543e-06
"ENSG00000249087" 7.99937530444351e-06 1.12212123626149e-05 2.07560389868360e-11
"ENSG00000204219" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000088280" 7.77221094753378e-12 9.0692410359925e-12 1.13449574284573e-11
"ENSG00000007968" 1.01776353956121e-11 3.36780115653236e-06 7.601433144752e-06
"ENSG00000117318" 0.000264742901248005 0.000262468206970374 0.000290140366552102
"ENSG00000197880" 2.29089140163691e-06 2.49106144595109e-11 4.30056826258265e-06
"ENSG00000142676" 0.00232604633374192 0.00140176647059191 0.00262848002285427
