"1" "2" "3"
"ENSG00000171612" 2.17774912842092e-05 2.07562372939046e-05 8.51242105104085e-06
"ENSG00000188807" 1.52319520830394e-05 2.49118476084512e-05 7.83400262117213e-06
"ENSG00000171608" 5.32751487614961e-06 2.98336168990694e-06 6.31068908527726e-05
"ENSG00000179840" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000171603" 4.81421736511623e-05 4.98362738445146e-05 6.33950722785499e-05
"ENSG00000178585" 2.28906962250041e-05 1.4780659688635e-05 6.82483743586699e-06
"ENSG00000162441" 4.15950733759776e-05 4.00923719488064e-08 4.16392855209845e-05
"ENSG00000173614" 6.73085381726445e-06 1.2494584716357e-11 1.21888459313277e-05
"ENSG00000162444" 4.1170604922213e-06 4.25056981934236e-09 3.12982851496043e-12
"ENSG00000130939" 6.68520860355875e-05 9.71779679651621e-05 3.25344010884125e-05
"ENSG00000054523" 8.16216612386151e-05 0.000131440762410069 4.09054819429906e-06
"ENSG00000142657" 0.00020672366726511 5.47311364010439e-05 5.55558465011029e-05
"ENSG00000175279" 1.34805828959714e-05 9.22288259373826e-10 7.22912684919562e-06
"ENSG00000251503" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000241563" 1.85857025336126e-07 4.26403913225951e-12 3.12048772488196e-12
"ENSG00000160049" 8.64374090731855e-05 6.81141849238565e-05 4.35047872278557e-05
"ENSG00000142655" 1.37727263172385e-05 7.43306883745962e-06 1.92530911759969e-05
"ENSG00000130940" 2.01705667774396e-06 8.66657373031325e-10 4.34930853738309e-06
"ENSG00000175262" 1.23045941565846e-07 1.16337913154722e-06 3.12407278737742e-12
"ENSG00000120948" 0.000243217766540181 0.000127247184549506 8.2424612441065e-05
"ENSG00000009724" 1.84402236210454e-06 5.9073985311932e-06 2.74815722968319e-06
"ENSG00000116649" 9.1631674852331e-05 3.39653746651716e-05 3.96509241997548e-05
"ENSG00000171824" 5.69236745025622e-05 2.81347411610895e-05 6.65623504660717e-05
"ENSG00000198793" 5.22741046162075e-05 4.71379280730683e-05 1.38693888855441e-05
"ENSG00000171819" 1.42966879693557e-07 5.1616068102476e-12 3.1107503324186e-12
"ENSG00000120942" 3.02543603008682e-05 7.61187585599675e-06 2.28668954139324e-05
"ENSG00000204624" 1.54064074160977e-06 7.43304162827943e-06 3.12256045750265e-12
"ENSG00000116661" 8.90255658309293e-06 1.02753565058524e-05 5.69211393521302e-07
"ENSG00000132879" 8.71034944408599e-06 4.75119423291332e-06 7.31862785580534e-06
"ENSG00000116663" 7.6364706085665e-07 7.99405713775287e-09 2.61112797604959e-05
"ENSG00000116670" 0.000139226354014716 8.84320161472355e-05 1.511960433838e-05
"ENSG00000162490" 6.76146570729056e-05 7.47426725335158e-05 6.8489467229888e-07
"ENSG00000177674" 8.78482705275379e-05 3.14817869116731e-05 1.3151117610751e-05
"ENSG00000215910" 1.72050503818052e-07 3.09315634596027e-07 3.13089379810436e-12
"ENSG00000177000" 1.22251373706869e-05 1.67290647556078e-05 1.26406991143969e-05
"ENSG00000011021" 1.27727286667112e-05 1.95033441088162e-05 1.75895918041894e-05
"ENSG00000175206" 4.38053132125861e-07 5.33097192662963e-07 1.32364067273127e-06
"ENSG00000120937" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000116685" 3.02281314496442e-05 2.63740838944037e-05 3.93077484612828e-05
"ENSG00000083444" 2.36935651676506e-05 3.42498269546149e-05 4.06399662819616e-05
"ENSG00000116688" 4.64880655180864e-05 5.62510304884863e-05 3.12972015169951e-05
"ENSG00000116691" 7.60195439019398e-05 6.31144317169669e-05 0.000105105067306875
"ENSG00000120949" 1.25030754554176e-05 4.73698279505871e-05 9.76626837343829e-05
"ENSG00000028137" 9.94027593472821e-07 1.17249300418928e-05 0.000164403792821323
"ENSG00000048707" 1.85943488477046e-05 3.5742075426506e-05 2.3209229008464e-05
"ENSG00000162496" 6.04314239273214e-05 8.71763123748518e-05 1.76620095748762e-05
"ENSG00000204518" 2.60200078392382e-08 2.78964287758252e-08 1.90376099512896e-07
"ENSG00000188984" 9.1418560737823e-13 1.5734820889801e-07 3.11018970612727e-12
"ENSG00000157330" 2.81006727638341e-08 5.31462660498694e-12 3.86249539955146e-07
"ENSG00000116726" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000116721" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204513" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000179172" 1.82371898512068e-05 3.96512228167487e-11 9.56405876196327e-06
"ENSG00000120952" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000243073" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000187545" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204510" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000232423" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204508" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000239810" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000229571" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204503" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204502" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000182330" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204501" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204495" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204491" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204488" 3.43510196933021e-13 1.57354496576261e-07 3.10213807563419e-12
"ENSG00000204486" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000157358" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204481" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204480" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000204479" 3.43510196933021e-13 1.57354496576261e-07 3.10213807563419e-12
"ENSG00000204478" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000162494" 5.08669660874755e-08 3.53133101843728e-06 3.70265859069592e-12
"ENSG00000162493" 7.30526493014587e-05 0.000165258531572639 3.12649681222251e-12
"ENSG00000116731" 1.80894940875193e-05 1.13069617394475e-05 9.92641109394014e-05
"ENSG00000189337" 8.55808729467646e-06 1.76849983798012e-05 3.80325587425077e-07
"ENSG00000171729" 1.17491739688036e-05 1.45404475189769e-05 1.28770951366115e-06
"ENSG00000204464" 1.8585702975791e-07 4.21706746963562e-12 3.11844184794968e-12
"ENSG00000142621" 2.10214046388311e-06 3.08907933525013e-07 3.12698553127200e-12
"ENSG00000142634" 1.07587470044158e-05 6.87005649669836e-07 2.86865915522641e-05
"ENSG00000162438" 7.67594629781227e-13 3.14702961089244e-07 3.11437869044168e-12
"ENSG00000142615" 1.42968894181454e-08 2.89072287222695e-12 3.1389853236345e-12
"ENSG00000215704" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000132906" 1.21462344884106e-05 6.14119897595246e-11 1.07106622415076e-05
"ENSG00000116138" 2.35196517360604e-05 3.52839464103129e-05 1.32239507091289e-05
"ENSG00000116771" 4.77286873627682e-06 1.80463944177079e-11 6.67435320417268e-06
"ENSG00000197312" 5.64324979791129e-05 7.98236442827339e-05 3.2363596096208e-05
"ENSG00000215695" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000116786" 2.8663693423713e-05 6.35492791859612e-06 3.48748928330439e-05
"ENSG00000162461" 6.1475718011879e-07 9.68706934103548e-12 3.13041359502635e-12
"ENSG00000162460" 3.4312046284056e-07 5.74368389755497e-12 3.10833432875921e-12
"ENSG00000162458" 3.968385152299e-05 4.5831099451283e-05 3.12400838491542e-12
"ENSG00000065526" 5.48520525681747e-05 0.000130323304930021 9.58907512047094e-05
"ENSG00000116809" 1.058623613788e-05 1.09550080331793e-05 1.40322982787884e-05
"ENSG00000183888" 1.28669706360799e-07 1.04781790186638e-11 3.13741627863615e-12
"ENSG00000173641" 1.14373524218716e-07 4.9325408871613e-12 3.10725801904679e-12
"ENSG00000186510" 1.05778224414558e-06 1.90576322209382e-09 3.13122188686746e-12
"ENSG00000184908" 7.81371306569247e-07 5.44481377063645e-08 3.1293196119896e-12
"ENSG00000185519" 1.11237948306974e-07 2.23745988762383e-06 3.12690747083192e-12
"ENSG00000142627" 8.99927989692163e-06 1.86516946034686e-05 3.13000435103714e-12
"ENSG00000142632" 2.06199627430628e-05 5.9253691523941e-05 2.87541331393106e-06
"ENSG00000204377" 4.17642715872403e-07 5.85447543627566e-12 9.08908847729291e-07
"ENSG00000132881" 2.11396117998707e-07 1.44291580792676e-06 3.99519787643112e-06
"ENSG00000037637" 2.30184317176096e-05 4.02513292634315e-05 3.19224839299249e-05
"ENSG00000055070" 4.17743593193688e-05 8.81961376151742e-06 6.66360616752898e-05
"ENSG00000187144" 3.1393984360653e-07 1.79617246138617e-11 1.33675001302729e-06
"ENSG00000157191" 2.90510436657578e-05 2.07257585231768e-06 8.06522157741681e-05
"ENSG00000268674" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000219481" 7.43782484606848e-05 6.41098171489152e-05 1.21681293368494e-05
"ENSG00000237847" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000268991" 1.42968162977601e-08 3.71571352182774e-12 3.1146033238336e-12
"ENSG00000058453" 1.71923529372539e-05 2.76173407274478e-05 2.64791452046356e-06
"ENSG00000117122" 0.000311691861752586 4.99297602613928e-08 3.12659607238032e-12
"ENSG00000159363" 1.63685460103535e-05 2.24972724986424e-05 2.10891173703661e-06
"ENSG00000117118" 0.0001254788147185 1.33163372752449e-05 0.000167562933249781
"ENSG00000117115" 1.7051070517618e-06 1.66150065988727e-05 1.54608026711174e-06
"ENSG00000142623" 2.35885603787525e-07 1.65232044617115e-06 3.13091771626772e-12
"ENSG00000142619" 3.00151533011567e-07 8.73742587769931e-10 3.12068977177703e-12
"ENSG00000159339" 3.35727758490679e-07 1.50856527933186e-06 1.76564819757905e-07
"ENSG00000269468" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000179051" 0.000342805675124459 0.000344110006649883 5.11000926520616e-05
"ENSG00000074964" 1.38162619638718e-05 3.39259763812791e-05 3.12525954029732e-12
"ENSG00000117148" 6.01855903652083e-07 9.28770282361514e-07 3.11326147125421e-12
"ENSG00000117154" 7.32605230753324e-06 1.34851785313897e-06 3.13445718105909e-12
"ENSG00000179023" 1.53363986216259e-05 6.14899499175338e-05 9.48191086798556e-08
"ENSG00000009709" 1.71839574717276e-07 8.09103639366089e-12 1.86142299103479e-07
"ENSG00000179002" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000255275" 5.71869020592547e-08 3.48478880100108e-12 3.115200041732e-12
"ENSG00000159423" 1.25708914518343e-05 1.40049888274259e-06 6.41941377486038e-06
"ENSG00000169991" 5.24682546691841e-06 1.4156674546967e-05 1.78530376877099e-05
"ENSG00000127481" 0.000106789395618236 0.000206432484037724 6.97847387914501e-05
"ENSG00000127463" 3.26244629350106e-05 9.0221558061835e-05 2.80355613425301e-05
"ENSG00000053372" 9.01929800220608e-05 5.88713523411731e-07 5.21326290482428e-05
"ENSG00000162482" 3.81050936066391e-07 3.88671261662527e-07 3.56333171386608e-07
"ENSG00000053371" 1.52627965401775e-05 1.87684366933009e-10 2.68494628697318e-05
"ENSG00000040487" 4.67312880838224e-06 5.49928707190669e-06 4.14528351342372e-07
"ENSG00000077549" 0.000211374592171605 4.96902714019339e-10 0.000232024263271754
"ENSG00000270136" 1.92778907229254e-12 1.51747964027566e-07 1.96598449629588e-07
"ENSG00000173436" 1.45352823025102e-05 2.17873592331218e-05 9.08436503705979e-06
"ENSG00000158747" 1.67375769043421e-06 1.23562936124054e-06 2.6720434212835e-06
"ENSG00000158748" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000162542" 1.70672905412208e-06 6.76507174551067e-06 1.98637872135779e-05
"ENSG00000178828" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000169914" 1.13695511436525e-05 1.01938212851077e-05 7.58634745942354e-06
"ENSG00000188784" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000188257" 1.72945832308505e-06 4.85840591733311e-09 3.1408040330424e-12
"ENSG00000127472" 7.14834085008384e-08 5.43921575546258e-12 3.17176315441379e-12
"ENSG00000117215" 1.42968100508393e-08 3.77884199811864e-12 3.12139223823923e-12
"ENSG00000158786" 2.33392666496102e-13 2.58743062530301e-12 3.79706904179039e-07
"ENSG00000187980" 1.42045770756904e-08 3.49653705125268e-12 1.91080177373446e-07
"ENSG00000162543" 1.28670146375218e-06 1.04052752586213e-11 3.13095588291725e-12
"ENSG00000158816" 3.70707553445042e-07 1.74196574238368e-06 3.12756810754041e-12
"ENSG00000162545" 7.03389086864095e-06 8.83002728551079e-10 3.12837799271809e-12
"ENSG00000090432" 2.47122055170207e-05 5.9119495123333e-06 3.92807902335694e-05
"ENSG00000183114" 7.58901554619577e-07 9.31168762727378e-07 3.11999692213252e-12
"ENSG00000158825" 1.1208150136018e-05 4.99613735325863e-09 3.13455282779592e-12
"ENSG00000158828" 9.97172181638834e-06 2.66494551781357e-06 9.79241636392451e-06
"ENSG00000244038" 0.000190303438514331 2.38395038955395e-05 0.000274807114538356
"ENSG00000117245" 3.28823764835777e-06 1.23268706780965e-11 3.12184341456202e-12
"ENSG00000189410" 1.26661540815744e-05 1.22823342403312e-05 1.88708181775916e-07
"ENSG00000127483" 9.98927884989179e-05 8.63550499530431e-05 0.000188726941243477
"ENSG00000075151" 0.000113101629265018 0.000191934155071713 7.71171242975358e-05
"ENSG00000117298" 2.85504426124896e-05 3.26965809428157e-05 5.92566319277219e-06
"ENSG00000142794" 6.75707683054717e-06 1.10295972272756e-05 1.00112524274543e-06
"ENSG00000162551" 5.99542979778424e-05 5.32515439913485e-05 3.12447371587522e-12
"ENSG00000076864" 3.79957303074849e-06 1.2957034956461e-05 2.06756791030377e-06
"ENSG00000090686" 8.41295643311726e-05 8.02552120822009e-05 0.000184235802264058
"ENSG00000187942" 1.85667851857432e-07 4.9353105776057e-11 3.8216466304569e-07
"ENSG00000142798" 2.78402897867952e-06 4.94083592088104e-07 3.44156779275021e-06
"ENSG00000219073" 5.64406715858756e-13 4.72058348042695e-07 3.10428070983222e-12
"ENSG00000142789" 5.37766663626538e-08 1.76842201454541e-06 3.10712187552744e-12
"ENSG00000070831" 0.000174817039989794 0.000127825439464596 0.000301646752829409
"ENSG00000162552" 2.65864602626102e-07 2.8455395805588e-07 5.42889787919309e-06
"ENSG00000184677" 1.3864144939985e-05 4.4987634164826e-05 1.63941845086477e-05
"ENSG00000070886" 3.96015981691223e-06 2.5644271206431e-10 3.1305751288213e-12
"ENSG00000173372" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000159189" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000173369" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000133216" 1.78372297974078e-05 1.29584032053825e-05 3.12771192318737e-12
"ENSG00000215906" 2.33388645788637e-13 2.56873732379937e-12 3.09926887961911e-12
"ENSG00000227868" 1.28670215094027e-07 4.90068197586717e-12 3.11116720871977e-12
"ENSG00000004487" 0.000171365757129073 0.000147681690688532 4.17803503332756e-05
"ENSG00000169641" 0.000102917098184168 0.00010679867740588 4.41620883963487e-05
"ENSG00000179546" 2.6499835512701e-06 2.27929801803343e-05 3.40060497088472e-07
"ENSG00000125944" 0.000368727740289995 5.94664524127713e-05 0.000185856153843118
"ENSG00000125945" 8.53675065569206e-07 1.79690441050087e-11 8.78796965760772e-06
"ENSG00000249087" 2.45882893849427e-07 5.40508588101235e-12 7.17667262376721e-06
"ENSG00000204219" 2.85158166920676e-08 1.58211901458429e-07 3.12656669053672e-12
"ENSG00000088280" 1.60586913488641e-05 7.19961309021519e-06 3.12534464639671e-12
"ENSG00000007968" 4.34689137080431e-06 2.76189386972311e-06 3.11338470955742e-06
"ENSG00000117318" 0.000398244714253885 4.74779780708709e-11 0.000270969550763651
"ENSG00000197880" 1.82409873475694e-07 4.78569362488056e-12 2.13414976453718e-06
"ENSG00000142676" 0.00157663136171614 1.98063845765385e-07 0.00212069531724921
